c,figi,h,interval,l,o,time,v
201.4,BBG000JG0547,201.4,1min,201.4,201.4,2022-02-18 13:31:00+00:00,1
201.36,BBG000JG0547,201.36,1min,201.36,201.36,2022-02-18 14:02:00+00:00,1
201.76,BBG000JG0547,201.76,1min,201.76,201.76,2022-02-18 14:25:00+00:00,1
200.95,BBG000JG0547,200.95,1min,200.95,200.95,2022-02-18 14:27:00+00:00,50
200.03,BBG000JG0547,200.4,1min,200.03,200.31,2022-02-18 14:29:00+00:00,878
200.88,BBG000JG0547,201,1min,200.0,200.16,2022-02-18 14:30:00+00:00,89268
200.84,BBG000JG0547,200.84,1min,200.55,200.82,2022-02-18 14:31:00+00:00,736
200.72,BBG000JG0547,200.86,1min,200.46,200.81,2022-02-18 14:32:00+00:00,918
200.72,BBG000JG0547,200.79,1min,200.61,200.76,2022-02-18 14:33:00+00:00,300
200.85,BBG000JG0547,200.91,1min,200.74,200.74,2022-02-18 14:34:00+00:00,225
200.84,BBG000JG0547,200.93,1min,200.69,200.69,2022-02-18 14:35:00+00:00,835
201.11,BBG000JG0547,201.11,1min,200.85,200.85,2022-02-18 14:36:00+00:00,821
201.18,BBG000JG0547,201.22,1min,201.04,201.07,2022-02-18 14:37:00+00:00,845
201.5,BBG000JG0547,201.7,1min,201.15,201.15,2022-02-18 14:38:00+00:00,710
201.3,BBG000JG0547,201.51,1min,201.3,201.51,2022-02-18 14:39:00+00:00,790
200.9,BBG000JG0547,201.26,1min,200.9,201.23,2022-02-18 14:40:00+00:00,581
200.88,BBG000JG0547,200.88,1min,200.66,200.86,2022-02-18 14:41:00+00:00,673
200.87,BBG000JG0547,201.06,1min,200.77,200.77,2022-02-18 14:42:00+00:00,860
200.85,BBG000JG0547,200.96,1min,200.75,200.77,2022-02-18 14:43:00+00:00,1983
200.88,BBG000JG0547,200.9,1min,200.78,200.78,2022-02-18 14:44:00+00:00,492
201.03,BBG000JG0547,201.12,1min,200.88,200.9,2022-02-18 14:45:00+00:00,1714
200.85,BBG000JG0547,201.12,1min,200.85,201.04,2022-02-18 14:46:00+00:00,770
201.01,BBG000JG0547,201.14,1min,200.81,200.89,2022-02-18 14:47:00+00:00,722
200.66,BBG000JG0547,200.99,1min,200.66,200.99,2022-02-18 14:48:00+00:00,1901
200.78,BBG000JG0547,200.78,1min,200.54,200.56,2022-02-18 14:49:00+00:00,1128
200.43,BBG000JG0547,200.72,1min,200.43,200.72,2022-02-18 14:50:00+00:00,1810
200.34,BBG000JG0547,200.48,1min,200.33,200.48,2022-02-18 14:51:00+00:00,541
200.28,BBG000JG0547,200.34,1min,200.22,200.27,2022-02-18 14:52:00+00:00,1370
200.69,BBG000JG0547,200.69,1min,200.28,200.28,2022-02-18 14:53:00+00:00,1820
200.75,BBG000JG0547,200.81,1min,200.67,200.74,2022-02-18 14:54:00+00:00,1037
200.5,BBG000JG0547,200.82,1min,200.5,200.78,2022-02-18 14:55:00+00:00,2189
200.59,BBG000JG0547,200.69,1min,200.45,200.51,2022-02-18 14:56:00+00:00,1267
200.93,BBG000JG0547,200.93,1min,200.6,200.61,2022-02-18 14:57:00+00:00,2014
201.13,BBG000JG0547,201.13,1min,200.94,200.94,2022-02-18 14:58:00+00:00,192
201.15,BBG000JG0547,201.15,1min,200.99,201.14,2022-02-18 14:59:00+00:00,902
201.33,BBG000JG0547,201.33,1min,201.09,201.09,2022-02-18 15:00:00+00:00,770
201.49,BBG000JG0547,201.57,1min,201.32,201.32,2022-02-18 15:01:00+00:00,413
201.6,BBG000JG0547,201.6,1min,201.39,201.46,2022-02-18 15:02:00+00:00,1159
201.48,BBG000JG0547,201.75,1min,201.48,201.68,2022-02-18 15:03:00+00:00,1182
201.66,BBG000JG0547,201.69,1min,201.57,201.57,2022-02-18 15:04:00+00:00,559
201.68,BBG000JG0547,201.78,1min,201.58,201.75,2022-02-18 15:05:00+00:00,1219
201.59,BBG000JG0547,201.65,1min,201.54,201.65,2022-02-18 15:06:00+00:00,971
201.59,BBG000JG0547,201.65,1min,201.54,201.59,2022-02-18 15:07:00+00:00,559
201.66,BBG000JG0547,201.66,1min,201.57,201.62,2022-02-18 15:08:00+00:00,2339
201.71,BBG000JG0547,201.72,1min,201.56,201.61,2022-02-18 15:09:00+00:00,520
201.65,BBG000JG0547,201.76,1min,201.61,201.76,2022-02-18 15:10:00+00:00,1721
201.27,BBG000JG0547,201.52,1min,201.27,201.52,2022-02-18 15:11:00+00:00,637
201.16,BBG000JG0547,201.26,1min,201.16,201.26,2022-02-18 15:12:00+00:00,152
201.24,BBG000JG0547,201.24,1min,201.11,201.11,2022-02-18 15:13:00+00:00,1049
201.39,BBG000JG0547,201.47,1min,201.21,201.25,2022-02-18 15:14:00+00:00,1316
201.74,BBG000JG0547,201.74,1min,201.46,201.46,2022-02-18 15:15:00+00:00,836
201.75,BBG000JG0547,201.87,1min,201.75,201.81,2022-02-18 15:16:00+00:00,706
201.78,BBG000JG0547,201.83,1min,201.74,201.74,2022-02-18 15:17:00+00:00,170
202,BBG000JG0547,202.12,1min,201.76,201.78,2022-02-18 15:18:00+00:00,474
201.97,BBG000JG0547,201.97,1min,201.85,201.96,2022-02-18 15:19:00+00:00,819
201.93,BBG000JG0547,202.04,1min,201.91,201.95,2022-02-18 15:20:00+00:00,1087
201.65,BBG000JG0547,201.97,1min,201.65,201.96,2022-02-18 15:21:00+00:00,457
201.64,BBG000JG0547,201.75,1min,201.64,201.66,2022-02-18 15:22:00+00:00,941
201.72,BBG000JG0547,201.78,1min,201.67,201.73,2022-02-18 15:23:00+00:00,604
201.68,BBG000JG0547,201.68,1min,201.63,201.65,2022-02-18 15:24:00+00:00,394
201.66,BBG000JG0547,201.77,1min,201.65,201.65,2022-02-18 15:25:00+00:00,2589
201.7,BBG000JG0547,201.75,1min,201.55,201.65,2022-02-18 15:26:00+00:00,411
201.63,BBG000JG0547,201.84,1min,201.63,201.84,2022-02-18 15:27:00+00:00,161
201.62,BBG000JG0547,201.62,1min,201.46,201.62,2022-02-18 15:28:00+00:00,654
201.61,BBG000JG0547,201.62,1min,201.51,201.52,2022-02-18 15:29:00+00:00,111
201.31,BBG000JG0547,201.57,1min,201.29,201.54,2022-02-18 15:30:00+00:00,2392
201.34,BBG000JG0547,201.35,1min,201.23,201.33,2022-02-18 15:31:00+00:00,72
201.21,BBG000JG0547,201.33,1min,201.21,201.29,2022-02-18 15:32:00+00:00,391
201.4,BBG000JG0547,201.41,1min,201.25,201.25,2022-02-18 15:33:00+00:00,766
201.14,BBG000JG0547,201.28,1min,201.13,201.28,2022-02-18 15:34:00+00:00,209
201.18,BBG000JG0547,201.18,1min,201.09,201.09,2022-02-18 15:35:00+00:00,673
201.41,BBG000JG0547,201.41,1min,201.23,201.24,2022-02-18 15:36:00+00:00,142
201.27,BBG000JG0547,201.3,1min,201.21,201.3,2022-02-18 15:37:00+00:00,913
201.6,BBG000JG0547,201.62,1min,201.24,201.25,2022-02-18 15:38:00+00:00,3810
201.63,BBG000JG0547,201.63,1min,201.63,201.63,2022-02-18 15:39:00+00:00,40
201.38,BBG000JG0547,201.69,1min,201.38,201.67,2022-02-18 15:40:00+00:00,779
201.51,BBG000JG0547,201.51,1min,201.35,201.39,2022-02-18 15:41:00+00:00,125
201.55,BBG000JG0547,201.72,1min,201.38,201.49,2022-02-18 15:42:00+00:00,1476
201.62,BBG000JG0547,201.68,1min,201.54,201.67,2022-02-18 15:43:00+00:00,44
201.65,BBG000JG0547,201.74,1min,201.64,201.66,2022-02-18 15:44:00+00:00,464
201.65,BBG000JG0547,201.71,1min,201.63,201.68,2022-02-18 15:45:00+00:00,43
201.71,BBG000JG0547,201.71,1min,201.6,201.7,2022-02-18 15:46:00+00:00,884
201.61,BBG000JG0547,201.66,1min,201.61,201.66,2022-02-18 15:47:00+00:00,237
201.6,BBG000JG0547,201.68,1min,201.6,201.6,2022-02-18 15:48:00+00:00,933
201.49,BBG000JG0547,201.61,1min,201.33,201.61,2022-02-18 15:49:00+00:00,1600
201.58,BBG000JG0547,201.68,1min,201.51,201.51,2022-02-18 15:50:00+00:00,585
201.72,BBG000JG0547,201.84,1min,201.57,201.57,2022-02-18 15:51:00+00:00,1736
201.82,BBG000JG0547,201.9,1min,201.72,201.72,2022-02-18 15:52:00+00:00,1229
201.81,BBG000JG0547,201.92,1min,201.78,201.82,2022-02-18 15:53:00+00:00,1256
201.78,BBG000JG0547,201.81,1min,201.72,201.8,2022-02-18 15:54:00+00:00,1068
201.74,BBG000JG0547,201.78,1min,201.67,201.73,2022-02-18 15:55:00+00:00,868
201.85,BBG000JG0547,201.85,1min,201.74,201.74,2022-02-18 15:56:00+00:00,890
201.75,BBG000JG0547,201.82,1min,201.69,201.81,2022-02-18 15:57:00+00:00,1494
201.78,BBG000JG0547,201.81,1min,201.71,201.75,2022-02-18 15:58:00+00:00,704
201.81,BBG000JG0547,201.97,1min,201.81,201.83,2022-02-18 15:59:00+00:00,989
201.81,BBG000JG0547,201.84,1min,201.77,201.82,2022-02-18 16:00:00+00:00,2109
201.71,BBG000JG0547,201.79,1min,201.69,201.79,2022-02-18 16:01:00+00:00,971
201.66,BBG000JG0547,201.73,1min,201.57,201.72,2022-02-18 16:02:00+00:00,274
201.51,BBG000JG0547,201.78,1min,201.34,201.72,2022-02-18 16:03:00+00:00,3599
201.19,BBG000JG0547,201.55,1min,201.19,201.49,2022-02-18 16:04:00+00:00,997
201.29,BBG000JG0547,201.33,1min,201.19,201.19,2022-02-18 16:05:00+00:00,527
201.55,BBG000JG0547,201.58,1min,201.31,201.31,2022-02-18 16:06:00+00:00,458
201.4,BBG000JG0547,201.4,1min,201.31,201.37,2022-02-18 16:07:00+00:00,939
201.36,BBG000JG0547,201.43,1min,201.34,201.36,2022-02-18 16:08:00+00:00,435
201.16,BBG000JG0547,201.31,1min,201.16,201.27,2022-02-18 16:09:00+00:00,674
200.76,BBG000JG0547,201.19,1min,200.76,201.13,2022-02-18 16:10:00+00:00,1627
201.06,BBG000JG0547,201.12,1min,200.78,200.84,2022-02-18 16:11:00+00:00,1495
201,BBG000JG0547,201,1min,201,201,2022-02-18 16:12:00+00:00,2
201,BBG000JG0547,201.04,1min,200.87,200.87,2022-02-18 16:13:00+00:00,576
201.18,BBG000JG0547,201.19,1min,201.03,201.06,2022-02-18 16:14:00+00:00,1129
201.14,BBG000JG0547,201.14,1min,201.05,201.05,2022-02-18 16:15:00+00:00,214
201.25,BBG000JG0547,201.31,1min,201.19,201.19,2022-02-18 16:16:00+00:00,1126
201.27,BBG000JG0547,201.3,1min,201.2,201.2,2022-02-18 16:17:00+00:00,1131
201.29,BBG000JG0547,201.36,1min,201.29,201.36,2022-02-18 16:18:00+00:00,24
201.3,BBG000JG0547,201.32,1min,201.3,201.32,2022-02-18 16:19:00+00:00,416
201.65,BBG000JG0547,201.71,1min,201.31,201.32,2022-02-18 16:20:00+00:00,1011
201.59,BBG000JG0547,201.65,1min,201.59,201.65,2022-02-18 16:21:00+00:00,51
201.64,BBG000JG0547,201.7,1min,201.64,201.7,2022-02-18 16:22:00+00:00,1139
201.78,BBG000JG0547,201.83,1min,201.69,201.69,2022-02-18 16:23:00+00:00,445
201.64,BBG000JG0547,201.69,1min,201.63,201.69,2022-02-18 16:24:00+00:00,473
201.56,BBG000JG0547,201.78,1min,201.56,201.72,2022-02-18 16:25:00+00:00,927
201.53,BBG000JG0547,201.66,1min,201.53,201.65,2022-02-18 16:26:00+00:00,460
201.51,BBG000JG0547,201.58,1min,201.5,201.5,2022-02-18 16:27:00+00:00,1226
201.56,BBG000JG0547,201.6,1min,201.56,201.59,2022-02-18 16:28:00+00:00,195
201.62,BBG000JG0547,201.62,1min,201.54,201.6,2022-02-18 16:29:00+00:00,460
201.74,BBG000JG0547,201.74,1min,201.56,201.58,2022-02-18 16:30:00+00:00,402
201.7,BBG000JG0547,201.74,1min,201.66,201.74,2022-02-18 16:31:00+00:00,794
201.65,BBG000JG0547,201.88,1min,201.65,201.79,2022-02-18 16:32:00+00:00,911
201.43,BBG000JG0547,201.68,1min,201.43,201.68,2022-02-18 16:33:00+00:00,1456
201.47,BBG000JG0547,201.47,1min,201.42,201.42,2022-02-18 16:34:00+00:00,108
201.36,BBG000JG0547,201.45,1min,201.36,201.45,2022-02-18 16:35:00+00:00,48
201.4,BBG000JG0547,201.43,1min,201.34,201.34,2022-02-18 16:36:00+00:00,560
201.29,BBG000JG0547,201.45,1min,201.24,201.43,2022-02-18 16:37:00+00:00,3534
201.23,BBG000JG0547,201.46,1min,201.23,201.33,2022-02-18 16:38:00+00:00,1085
201,BBG000JG0547,201.2,1min,200.88,201.2,2022-02-18 16:39:00+00:00,1168
201.02,BBG000JG0547,201.1,1min,201.02,201.09,2022-02-18 16:40:00+00:00,105
201.01,BBG000JG0547,201.23,1min,200.98,201.12,2022-02-18 16:41:00+00:00,934
200.88,BBG000JG0547,200.98,1min,200.88,200.98,2022-02-18 16:42:00+00:00,411
200.75,BBG000JG0547,200.99,1min,200.75,200.93,2022-02-18 16:43:00+00:00,888
200.56,BBG000JG0547,200.68,1min,200.56,200.68,2022-02-18 16:44:00+00:00,50
200.54,BBG000JG0547,200.56,1min,200.46,200.51,2022-02-18 16:45:00+00:00,345
200.56,BBG000JG0547,200.56,1min,200.48,200.54,2022-02-18 16:46:00+00:00,274
200.58,BBG000JG0547,200.63,1min,200.53,200.61,2022-02-18 16:47:00+00:00,755
200.37,BBG000JG0547,200.6,1min,200.37,200.56,2022-02-18 16:48:00+00:00,879
200.41,BBG000JG0547,200.41,1min,200.33,200.37,2022-02-18 16:49:00+00:00,235
200.27,BBG000JG0547,200.43,1min,200.27,200.43,2022-02-18 16:50:00+00:00,509
200.35,BBG000JG0547,200.35,1min,200.33,200.33,2022-02-18 16:51:00+00:00,111
200.25,BBG000JG0547,200.43,1min,200.2,200.42,2022-02-18 16:52:00+00:00,385
200.24,BBG000JG0547,200.28,1min,200.19,200.25,2022-02-18 16:53:00+00:00,863
200.32,BBG000JG0547,200.32,1min,200.12,200.22,2022-02-18 16:54:00+00:00,674
200.31,BBG000JG0547,200.34,1min,200.31,200.34,2022-02-18 16:55:00+00:00,230
200.21,BBG000JG0547,200.35,1min,200.21,200.35,2022-02-18 16:56:00+00:00,760
200.01,BBG000JG0547,200.22,1min,200.01,200.2,2022-02-18 16:57:00+00:00,1371
199.88,BBG000JG0547,200.01,1min,199.77,200.01,2022-02-18 16:58:00+00:00,975
199.97,BBG000JG0547,199.97,1min,199.79,199.87,2022-02-18 16:59:00+00:00,551
199.83,BBG000JG0547,199.97,1min,199.83,199.9,2022-02-18 17:00:00+00:00,1235
199.78,BBG000JG0547,199.81,1min,199.77,199.81,2022-02-18 17:01:00+00:00,294
199.78,BBG000JG0547,199.78,1min,199.69,199.73,2022-02-18 17:02:00+00:00,1388
199.8,BBG000JG0547,199.8,1min,199.8,199.8,2022-02-18 17:03:00+00:00,4
199.97,BBG000JG0547,199.97,1min,199.81,199.83,2022-02-18 17:04:00+00:00,1167
200.05,BBG000JG0547,200.07,1min,199.98,199.98,2022-02-18 17:05:00+00:00,652
200.05,BBG000JG0547,200.07,1min,199.98,199.99,2022-02-18 17:06:00+00:00,942
200.1,BBG000JG0547,200.11,1min,200.07,200.07,2022-02-18 17:07:00+00:00,438
200.11,BBG000JG0547,200.11,1min,200.02,200.05,2022-02-18 17:08:00+00:00,1045
200.22,BBG000JG0547,200.28,1min,200.15,200.15,2022-02-18 17:09:00+00:00,1216
200.56,BBG000JG0547,200.61,1min,200.41,200.41,2022-02-18 17:10:00+00:00,1118
200.56,BBG000JG0547,200.59,1min,200.55,200.59,2022-02-18 17:11:00+00:00,533
200.39,BBG000JG0547,200.61,1min,200.39,200.6,2022-02-18 17:12:00+00:00,572
200.47,BBG000JG0547,200.47,1min,200.34,200.37,2022-02-18 17:13:00+00:00,284
200.53,BBG000JG0547,200.53,1min,200.35,200.45,2022-02-18 17:14:00+00:00,383
200.43,BBG000JG0547,200.49,1min,200.3,200.49,2022-02-18 17:15:00+00:00,1011
200.4,BBG000JG0547,200.46,1min,200.37,200.45,2022-02-18 17:16:00+00:00,983
200.88,BBG000JG0547,200.88,1min,200.46,200.46,2022-02-18 17:17:00+00:00,1326
200.88,BBG000JG0547,200.98,1min,200.78,200.94,2022-02-18 17:18:00+00:00,913
200.92,BBG000JG0547,200.93,1min,200.8,200.89,2022-02-18 17:19:00+00:00,2160
200.57,BBG000JG0547,200.83,1min,200.57,200.83,2022-02-18 17:20:00+00:00,1402
200.37,BBG000JG0547,200.6,1min,200.37,200.55,2022-02-18 17:21:00+00:00,677
200.44,BBG000JG0547,200.44,1min,200.32,200.42,2022-02-18 17:22:00+00:00,537
200.43,BBG000JG0547,200.57,1min,200.4,200.41,2022-02-18 17:23:00+00:00,837
200.31,BBG000JG0547,200.47,1min,200.31,200.35,2022-02-18 17:24:00+00:00,220
200.27,BBG000JG0547,200.37,1min,200.24,200.35,2022-02-18 17:25:00+00:00,438
200.3,BBG000JG0547,200.3,1min,200.23,200.27,2022-02-18 17:26:00+00:00,188
200.09,BBG000JG0547,200.36,1min,199.99,200.36,2022-02-18 17:27:00+00:00,4989
200.21,BBG000JG0547,200.33,1min,200.21,200.23,2022-02-18 17:28:00+00:00,415
200.13,BBG000JG0547,200.21,1min,199.96,200.21,2022-02-18 17:29:00+00:00,1643
200.02,BBG000JG0547,200.04,1min,199.69,200.04,2022-02-18 17:30:00+00:00,1999
200.28,BBG000JG0547,200.41,1min,200.2,200.34,2022-02-18 17:31:00+00:00,751
200.12,BBG000JG0547,200.17,1min,200.12,200.17,2022-02-18 17:32:00+00:00,226
199.96,BBG000JG0547,200.26,1min,199.96,200.26,2022-02-18 17:33:00+00:00,739
199.98,BBG000JG0547,200.16,1min,199.98,200.12,2022-02-18 17:34:00+00:00,655
200.03,BBG000JG0547,200.15,1min,200.03,200.14,2022-02-18 17:35:00+00:00,31
200.08,BBG000JG0547,200.08,1min,199.93,199.99,2022-02-18 17:36:00+00:00,954
199.7,BBG000JG0547,199.94,1min,199.52,199.94,2022-02-18 17:37:00+00:00,1541
199.64,BBG000JG0547,199.78,1min,199.64,199.78,2022-02-18 17:38:00+00:00,72
199.79,BBG000JG0547,199.79,1min,199.68,199.76,2022-02-18 17:39:00+00:00,449
199.95,BBG000JG0547,199.95,1min,199.81,199.82,2022-02-18 17:40:00+00:00,339
